Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
29,1.0,0.0,295.0,9.0,30.0,850.0,0.0,168.33717922038528,168.33717922038528,0.0,103.77096605300903,,,,,,,,,,,,,,,,91.96092254635687,51.81569960642804,165.74409563963422,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,311.0,10.0,16.0,866.0,0.0,63.19445372841749,63.19445372841749,0.0,105.57036519050598,,,,,,,,,,,,,,,,32.42007232889826,19.272956825109468,62.73847104219731,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,0.0,348.0,11.0,37.0,903.0,0.0,199.99164160413306,199.99164160413306,0.0,108.5712296962738,,,,,,,,,,,,,,,,97.86406342252423,61.79867658063773,196.56723849599567,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.0,369.0,12.0,21.0,924.0,0.0,100.23071910720869,100.23071910720869,0.0,110.42374920845032,,,,,,,,,,,,,,,,50.19285344845842,34.143169966952485,99.275945129921,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,0.0,394.0,13.0,25.0,949.0,0.0,112.71318248230844,112.71318248230844,0.0,112.56091690063477,,,,,,,,,,,,,,,,56.210944003854856,37.437494644458944,111.41932821042256,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,0.0,412.0,14.0,18.0,967.0,0.0,83.9815025049422,83.9815025049422,0.0,114.31347179412842,,,,,,,,,,,,,,,,38.81005609849964,27.80933706625153,83.36628778295217,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,430.0,15.0,18.0,985.0,0.0,70.72652572786433,70.72652572786433,0.0,115.9908618927002,,,,,,,,,,,,,,,,36.2266131023548,22.178172774758934,70.14459128330525,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,448.0,16.0,18.0,1003.0,0.0,64.81636457964477,64.81636457964477,0.0,117.72639274597168,,,,,,,,,,,,,,,,34.37876536840356,19.15197323121207,64.26180861162513,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,472.0,17.0,24.0,1027.0,0.0,74.04025789733747,74.04025789733747,0.0,119.7957055568695,,,,,,,,,,,,,,,,38.295696078022694,22.9996133217508,73.19435554701194,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,583.0,18.0,111.0,1138.0,0.0,1415.30179471537,1415.30179471537,0.0,127.72147965431213,,,,,,,,,,,,,,,,816.2473519118151,439.8273124736358,1326.5214038037311,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
