Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
67,3.0,0.0,214.0,7.0,39.0,1967.0,0.0,4561.179896049304,4561.179896049304,0.0,216.54165530204773,,,,,,,,,,,,,,,,2204.23875553461,1272.056764601544,4479.6942788623155,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3.0,0.0,243.0,8.0,29.0,1996.0,0.0,3012.998638004052,3012.998638004052,0.0,219.00708198547363,,,,,,,,,,,,,,,,1500.8134849453543,836.2164376338366,2972.4474944350723,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,3.0,0.0,260.0,9.0,17.0,2013.0,0.0,1265.482244005639,1265.482244005639,0.0,220.66882014274597,,,,,,,,,,,,,,,,600.8901250204304,371.269119167905,1256.5236355158077,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3.0,0.0,299.0,10.0,39.0,2052.0,0.0,4116.607412931013,4116.607412931013,0.0,223.90108442306519,,,,,,,,,,,,,,,,2014.6389517419052,1226.067917545492,4042.078572385463,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,3.0,0.0,322.0,11.0,23.0,2075.0,0.0,2045.119492190323,2045.119492190323,0.0,225.90896582603455,,,,,,,,,,,,,,,,1024.1017656431718,562.0445436823577,2023.588740320851,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,3.0,0.0,340.0,12.0,18.0,2093.0,0.0,1718.7050175326503,1718.7050175326503,0.0,227.65872812271118,,,,,,,,,,,,,,,,882.2242215594147,517.5572140966187,1704.529511055637,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,3.0,0.0,372.0,13.0,32.0,2125.0,0.0,2757.7141477420887,2757.7141477420887,0.0,230.50056648254395,,,,,,,,,,,,,,,,1453.7061319414859,777.7298237303709,2713.909460980942,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3.0,0.0,392.0,14.0,20.0,2145.0,0.0,1592.726955162239,1592.726955162239,0.0,232.32138895988464,,,,,,,,,,,,,,,,722.612421857031,461.07830236370705,1579.854561286385,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,421.0,15.0,29.0,2174.0,0.0,3079.694417919399,3079.694417919399,0.0,234.7807137966156,,,,,,,,,,,,,,,,1651.6656434727834,905.1839956197945,3034.8309452038925,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,434.0,16.0,13.0,2187.0,0.0,783.36665882215,783.36665882215,0.0,236.17480397224426,,,,,,,,,,,,,,,,497.0460204939679,287.7719636341137,777.6827432990275,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,460.0,17.0,26.0,2213.0,0.0,2829.528498444044,2829.528498444044,0.0,238.39918518066406,,,,,,,,,,,,,,,,1450.5035247931262,869.1889333009274,2794.6100168162397,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,500.0,18.0,40.0,2253.0,0.0,4563.159088602423,4563.159088602423,0.0,241.61293411254883,,,,,,,,,,,,,,,,2042.4231937415866,1305.8033232401424,4485.948108961719,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,541.0,19.0,41.0,2294.0,0.0,3831.9743419528622,3831.9743419528622,0.0,244.85564255714417,,,,,,,,,,,,,,,,1982.3135919956353,1082.3450267835453,3754.45393861966,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,579.0,20.0,38.0,2332.0,0.0,3395.7781047073317,3395.7781047073317,0.0,247.89772129058838,,,,,,,,,,,,,,,,1863.585594544616,963.8906397777929,3328.2901422568925,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
